id,lat,lng,area,age,true_price
451,31.29690319901954,121.09777411244013,50.7,9.14,4106.88
452,31.474411731197282,121.16610860765581,102.02,24.12,5574.05
453,31.4077377350015,121.42975423355041,137.42,4.08,7947.02
454,31.160332577687544,121.47363946100806,60.09,9.43,601.36
455,31.145724075790028,121.34747888383606,89.1,17.28,2088.11
456,31.121212148390285,121.18802765116207,121.65,11.79,8172.08
457,31.296113517125193,121.27281454272541,108.17,16.5,5215.49
458,31.476502305743146,121.23081111141657,110.84,13.15,6843.87
459,31.40948278400223,121.39782841799797,80.91,14.98,4700.92
460,31.31666801982683,121.1210105838354,105.87,21.46,7862.83
461,31.495350307218484,121.23961734988632,80.08,15.2,5071.77
462,31.460196092239148,121.34585443294905,94.36,23.72,6486.5
463,31.268452993012293,121.31909018350542,48.5,23.07,1744.66
464,31.328800822290383,121.17750440972425,104.7,1.33,6875.03
465,31.19980887311254,121.3763413888648,136.57,12.91,2714.4
466,31.00527388639229,121.12936918520182,91.07,15.56,6782.88
467,31.222889275752454,121.19556708433875,117.23,17.66,7556.66
468,31.25023289080987,121.17248369379976,42.46,3.14,2989.09
469,31.058034668979488,121.4703380790731,54.17,9.36,963.73
470,31.22766631761294,121.10343366310416,88.29,14.28,7707.92
471,31.15945473710885,121.15013204159096,121.02,3.45,9506.84
472,31.424590004023454,121.32398495863886,107.71,4.93,6658.79
473,31.087226616412067,121.08006785560768,95.98,28.75,8826.18
474,31.115927773705707,121.20252371814013,58.45,19.21,3631.13
475,31.30705346868596,121.09866221789112,99.22,11.67,7855.68
476,31.352367807979867,121.10289223968365,115.23,24.26,8174.63
477,31.435989665004943,121.09347991781604,72.6,13.73,4054.89
478,31.13117669772618,121.43131827372865,92.77,19.17,1069.66
479,31.29350235728261,121.17396231871838,124.55,18.52,8403.84
480,31.406869127130467,121.35299418047299,69.74,18.43,4011.8
481,31.05893082633083,121.15269000126774,58.3,20.8,4301.71
482,31.25541243474358,121.20911955310562,53.79,11.51,3270.23
483,31.346716463264677,121.32263004753997,139.99,16.65,6652.05
484,31.244821013096104,121.0701482675489,71.46,13.53,6582.26
485,31.00479171978164,121.06826735733125,121.52,28.91,10086.66
486,31.252719009865334,121.2474849239332,108.47,12.47,5572.71
487,31.041335312893235,121.0154303528215,116.11,8.76,11136.53
488,31.137426459136766,121.2688043091024,56.82,13.72,2450.57
489,31.274863092269026,121.05660549764602,51.42,23.25,4574.47
490,31.411641403998782,121.1834308860527,122.26,1.25,7397.54
491,31.49488786393834,121.05120821943875,123.01,22.54,5006.82
492,31.14885446755145,121.49965633463945,84.97,10.46,883.15
493,31.496978842159308,121.38781582494039,63.69,24.32,5048.62
494,31.293961948488406,121.175315420557,111.08,18.98,7460.58
495,31.103309828093387,121.10347136037588,45.94,10.52,4075.66
496,31.1405425093951,121.26938427302382,72.37,21.12,3086.02
497,31.429008422473128,121.49274415113089,107.93,2.86,6928.11
498,31.481385997496897,121.39284552414564,131.88,29.77,10057.72
499,31.433039397495577,121.12483862096907,111.14,24.85,6319.56
